order_date,sales_amount,profit,quantity,product_category,city,channel
2025-09-10,3031.84,1219.56,7,Electronics,Denver,Online
2025-01-19,1387.95,274.19,9,Office Supplies,San Francisco,Retail
2025-12-22,839.54,104.18,32,Furniture,Denver,Wholesale
2025-10-11,1237.54,-41.09,2,Furniture,Austin,Retail
2025-11-02,706.77,105.39,38,Software,Chicago,Wholesale
2025-07-05,1764.74,194.99,1,Office Supplies,Chicago,Direct
2025-06-20,1135.72,103.79,3,Furniture,New York,Direct
2025-11-17,2215.02,442.85,10,Electronics,Austin,Wholesale
2025-03-08,158.16,36.9,7,Electronics,New York,Direct
2025-07-04,2065.18,476.45,19,Office Supplies,Boston,Retail
2025-08-09,1486.53,255.42,40,Electronics,San Francisco,Wholesale
2025-10-04,222.76,7.62,13,Software,Portland,Retail
2025-03-21,1107.69,129.23,13,Office Supplies,Austin,Retail
2025-10-04,927.38,-34.11,10,Furniture,Austin,Direct
2025-08-11,1269.78,89.59,32,Furniture,Boston,Wholesale
2025-04-11,286.89,101.91,2,Electronics,Denver,Direct
2025-08-08,1159.85,335.1,12,Software,Boston,Online
2025-06-17,1572.08,311.03,10,Office Supplies,San Francisco,Retail
2025-09-15,629.69,108.93,16,Electronics,Austin,Online
2025-01-17,1230.14,285.18,4,Electronics,Austin,Online
2025-12-11,464.22,85.44,14,Office Supplies,Boston,Wholesale
2025-05-05,666.65,45.85,43,Electronics,New York,Wholesale
2025-09-16,978.71,111.82,2,Furniture,Chicago,Online
2025-03-05,1463.26,678.13,4,Electronics,San Francisco,Direct
2025-08-06,551.98,92.75,32,Software,Boston,Wholesale
2025-09-27,2594.15,240.35,31,Electronics,Portland,Wholesale
2025-10-22,2212.78,-6.02,13,Electronics,Boston,Online
2025-01-13,754.0,207.01,17,Software,Seattle,Retail
2025-11-12,3648.8,1064.1,11,Electronics,Seattle,Retail
2025-03-11,353.32,72.54,8,Furniture,New York,Direct
2025-01-02,805.44,30.99,15,Office Supplies,New York,Retail
2025-07-04,919.78,205.93,9,Furniture,Boston,Direct
2025-03-27,1283.2,336.28,6,Software,New York,Retail
2025-01-28,1193.2,316.5,13,Office Supplies,Portland,Direct
2025-06-23,267.52,31.47,7,Furniture,New York,Retail
2025-09-11,1520.61,520.15,17,Electronics,Portland,Retail
2025-11-03,4500.0,1279.85,19,Electronics,Portland,Retail
2025-06-03,2182.6,234.27,43,Furniture,San Francisco,Wholesale
2025-09-19,3499.17,905.97,1,Electronics,Seattle,Online
2025-04-13,1367.73,144.87,14,Office Supplies,Chicago,Wholesale
2025-10-08,1777.99,44.81,2,Software,Portland,Direct
2025-03-19,519.45,240.52,7,Software,Boston,Direct
2025-07-27,1860.4,103.22,22,Office Supplies,Portland,Wholesale
2025-05-08,898.32,184.08,3,Furniture,Portland,Online
2025-06-10,2499.54,869.02,9,Software,Seattle,Direct
2025-10-27,1370.89,-78.39,19,Software,Portland,Retail
2025-12-26,4016.32,536.76,7,Office Supplies,Boston,Retail
2025-10-14,2660.65,194.97,7,Electronics,San Francisco,Direct
2025-01-07,783.28,111.43,42,Electronics,Denver,Wholesale
2025-08-29,857.93,201.73,24,Electronics,Portland,Wholesale
2025-04-29,157.79,-25.98,9,Office Supplies,Austin,Online
2025-01-25,935.79,234.16,20,Software,Seattle,Retail
2025-07-20,3830.13,854.51,9,Office Supplies,Boston,Online
2025-12-05,356.23,42.32,42,Office Supplies,Boston,Wholesale
2025-12-01,2329.8,432.83,6,Furniture,Seattle,Retail
2025-07-16,2777.87,498.44,13,Furniture,Portland,Retail
2025-02-10,494.79,71.43,18,Office Supplies,Portland,Retail
2025-02-17,3680.79,1081.71,2,Electronics,New York,Retail
2025-02-17,1473.12,462.91,11,Electronics,Austin,Online
2025-03-14,1644.3,605.83,1,Electronics,Denver,Online
2025-08-12,1439.46,539.91,7,Software,Boston,Direct
2025-06-20,1755.7,610.9,10,Software,San Francisco,Online
2025-08-28,2070.54,533.83,2,Software,Boston,Direct
2025-01-09,733.7,114.54,33,Furniture,Portland,Wholesale
2025-04-24,2700.62,610.6,1,Electronics,Boston,Online
2025-03-08,1442.43,126.64,1,Office Supplies,Boston,Wholesale
2025-01-31,1257.27,216.24,6,Electronics,Denver,Retail
2025-12-15,802.58,63.73,33,Furniture,Chicago,Wholesale
2025-11-05,1349.63,306.62,16,Office Supplies,Denver,Online
2025-04-14,816.93,85.86,15,Furniture,San Francisco,Retail
2025-02-05,680.42,4.17,32,Furniture,Boston,Wholesale
2025-02-19,757.17,155.29,9,Furniture,Chicago,Online
2025-01-05,690.77,249.79,6,Software,San Francisco,Direct
2025-06-05,1169.97,74.95,1,Furniture,Boston,Direct
2025-03-05,915.4,111.69,1,Office Supplies,San Francisco,Wholesale
2025-07-27,4166.51,497.8,43,Office Supplies,San Francisco,Wholesale
2025-11-03,931.39,177.57,9,Office Supplies,Denver,Retail
2025-09-20,1031.29,190.98,3,Office Supplies,Seattle,Retail
2025-01-05,1032.93,166.25,9,Office Supplies,Austin,Retail
2025-12-02,434.68,199.56,5,Electronics,Portland,Online
2025-07-08,423.77,38.72,31,Office Supplies,Austin,Wholesale
2025-07-03,3719.64,760.11,1,Office Supplies,Portland,Direct
2025-01-26,554.92,43.9,2,Furniture,Boston,Retail
2025-03-19,1237.4,242.42,2,Furniture,Boston,Online
2025-12-31,296.38,48.67,4,Office Supplies,Portland,Online
2025-01-01,1892.55,437.71,13,Office Supplies,Portland,Retail
2025-01-09,1627.14,134.71,4,Furniture,San Francisco,Retail
2025-06-30,1804.01,459.33,8,Electronics,Portland,Online
2025-10-02,170.17,26.57,6,Furniture,Denver,Direct
2025-02-24,2514.88,812.76,4,Software,Denver,Direct
2025-10-14,957.97,19.07,14,Furniture,Chicago,Retail
2025-02-24,1523.14,567.54,9,Electronics,New York,Direct
2025-03-11,158.64,5.69,12,Electronics,New York,Online
2025-08-05,871.78,83.81,30,Office Supplies,Austin,Wholesale
2025-05-28,1101.19,258.93,3,Office Supplies,New York,Online
2025-11-08,818.53,66.34,24,Electronics,Portland,Wholesale
2025-08-20,2216.99,343.49,12,Office Supplies,Seattle,Retail
2025-11-07,1629.63,552.56,7,Software,Boston,Direct
2025-06-11,1547.66,323.35,6,Furniture,Seattle,Direct
2025-06-14,355.25,61.29,5,Furniture,San Francisco,Direct
2025-07-15,3649.27,343.91,12,Furniture,Seattle,Direct
2025-02-02,2069.23,316.04,9,Software,Chicago,Retail
2025-11-28,1647.57,193.66,4,Furniture,Chicago,Online
2025-05-15,218.17,66.7,13,Office Supplies,Seattle,Retail
2025-05-21,417.38,128.05,16,Office Supplies,New York,Online
2025-09-09,811.68,143.47,3,Software,Boston,Online
2025-04-05,929.67,104.8,16,Furniture,Denver,Retail
2025-12-22,598.36,101.72,12,Furniture,New York,Direct
2025-10-04,303.44,2.68,35,Electronics,Chicago,Wholesale
2025-09-03,1195.49,214.78,6,Furniture,San Francisco,Online
2025-03-15,1588.04,228.56,6,Software,Denver,Wholesale
2025-08-27,2270.25,623.55,6,Office Supplies,Boston,Direct
2025-03-05,513.24,138.29,8,Office Supplies,Portland,Direct
2025-07-23,3337.14,743.24,13,Office Supplies,New York,Online
2025-06-26,2565.98,830.23,8,Electronics,Boston,Direct
2025-07-21,4500.0,1941.92,9,Electronics,San Francisco,Direct
2025-08-19,1009.49,173.96,3,Furniture,Denver,Direct
2025-08-24,1080.68,202.46,24,Electronics,Boston,Wholesale
2025-11-01,4500.0,732.27,8,Software,Portland,Online
2025-03-26,845.78,192.12,32,Software,New York,Wholesale
2025-02-16,1021.46,193.32,16,Office Supplies,Austin,Retail
2025-06-13,1601.88,349.71,11,Office Supplies,Portland,Online
2025-03-16,460.87,54.34,36,Furniture,Chicago,Wholesale
2025-06-21,1852.19,241.44,15,Office Supplies,Chicago,Retail
2025-07-04,3241.89,827.65,11,Software,Seattle,Retail
2025-03-12,659.14,191.52,11,Electronics,Seattle,Online
2025-03-23,659.14,149.23,12,Software,New York,Wholesale
2025-02-26,1441.7,246.44,1,Furniture,San Francisco,Online
2025-02-04,1458.95,141.35,32,Furniture,Denver,Wholesale
2025-12-02,1708.66,403.73,1,Office Supplies,Portland,Direct
2025-05-19,1342.89,69.73,9,Office Supplies,Seattle,Wholesale
2025-08-09,617.4,196.53,1,Software,Denver,Online
2025-10-03,1566.33,-37.13,22,Electronics,Denver,Wholesale
2025-07-14,3353.68,736.88,2,Office Supplies,Austin,Online
2025-08-31,1516.49,175.77,8,Furniture,Boston,Online
2025-12-17,599.17,75.05,3,Furniture,Austin,Direct
2025-02-18,221.72,6.56,10,Office Supplies,Denver,Online
2025-01-25,2720.46,422.66,41,Electronics,Portland,Wholesale
2025-12-03,235.13,5.06,17,Furniture,New York,Retail
2025-01-13,421.77,80.72,16,Software,Chicago,Retail
2025-10-11,1263.84,7.39,39,Electronics,Denver,Wholesale
2025-11-27,2470.81,540.6,33,Electronics,Boston,Wholesale
2025-10-09,2013.54,26.68,11,Software,Seattle,Online
2025-10-08,1446.59,-28.65,13,Software,Denver,Retail
2025-04-08,2440.6,548.36,1,Electronics,Seattle,Wholesale
2025-08-30,429.75,18.99,6,Furniture,Austin,Wholesale
2025-04-03,560.38,48.81,13,Office Supplies,San Francisco,Retail
2025-10-15,964.29,32.21,10,Electronics,Seattle,Online
2025-08-08,577.59,164.65,6,Software,Portland,Direct
2025-07-17,1042.3,86.48,35,Office Supplies,New York,Wholesale
2025-03-21,1370.64,363.27,6,Electronics,Denver,Online
2025-02-23,2107.99,454.46,10,Software,New York,Direct
2025-06-05,1531.08,304.89,2,Furniture,Portland,Direct
2025-07-31,1187.29,461.56,5,Electronics,San Francisco,Online
2025-06-27,297.89,108.98,4,Furniture,Chicago,Direct
2025-01-03,1495.92,117.61,10,Office Supplies,Portland,Wholesale
2025-01-06,792.51,136.63,25,Electronics,Seattle,Wholesale
2025-01-05,2340.89,330.84,27,Electronics,Chicago,Wholesale
2025-03-28,460.0,21.87,12,Office Supplies,Denver,Wholesale
2025-06-06,351.52,134.79,10,Software,Denver,Online
2025-10-07,1338.5,-58.66,10,Electronics,Denver,Online
2025-12-18,908.08,223.98,9,Office Supplies,Chicago,Online
2025-01-22,280.56,88.02,16,Software,Denver,Online
2025-04-19,1863.77,569.25,1,Software,Portland,Direct
2025-08-14,1118.48,162.82,12,Office Supplies,Boston,Online
2025-06-23,1922.05,227.41,6,Furniture,Portland,Direct
2025-05-30,1061.16,109.79,16,Furniture,Austin,Online
2025-09-11,2686.08,882.02,4,Electronics,Boston,Online
2025-04-28,1838.53,394.92,8,Software,San Francisco,Direct
2025-05-25,1869.41,428.03,7,Office Supplies,Portland,Retail
2025-09-09,2549.0,247.26,11,Office Supplies,Seattle,Wholesale
2025-07-11,240.83,-42.99,17,Office Supplies,Denver,Retail
2025-03-12,1028.92,151.69,19,Office Supplies,Portland,Wholesale
2025-12-01,457.29,78.79,7,Electronics,Boston,Online
2025-06-19,3318.68,635.44,4,Electronics,Seattle,Wholesale
2025-03-22,233.48,79.9,5,Software,San Francisco,Direct
2025-11-16,281.95,32.77,1,Electronics,Chicago,Direct
2025-02-08,1139.17,365.83,5,Software,Portland,Online
2025-10-07,730.85,23.05,6,Electronics,Chicago,Direct
2025-11-14,1621.76,305.57,8,Furniture,Chicago,Direct
2025-06-24,1311.86,280.6,6,Software,Boston,Online
2025-08-12,2264.07,484.01,3,Office Supplies,San Francisco,Online
2025-05-23,812.61,188.24,2,Office Supplies,San Francisco,Direct
2025-02-14,1836.53,670.27,1,Electronics,Chicago,Online
2025-01-08,2018.41,376.88,8,Office Supplies,Boston,Online
2025-06-28,2203.84,667.03,2,Software,Boston,Direct
2025-02-08,1550.74,300.15,13,Office Supplies,Portland,Retail
2025-03-10,1640.44,391.14,13,Electronics,Boston,Retail
2025-05-25,1472.82,198.39,33,Furniture,Portland,Wholesale
2025-10-17,1255.91,40.64,10,Office Supplies,Austin,Direct
2025-09-09,1493.44,170.02,15,Office Supplies,Portland,Online
2025-07-18,4500.0,755.84,41,Electronics,Boston,Wholesale
2025-07-16,1873.47,576.31,7,Office Supplies,New York,Direct
2025-06-15,539.1,98.1,5,Electronics,Chicago,Retail
2025-03-29,1468.06,214.72,42,Electronics,Denver,Wholesale
2025-03-15,1430.28,170.81,8,Furniture,Denver,Online
2025-09-14,1472.52,472.21,14,Electronics,Denver,Retail
2025-11-21,428.3,47.44,14,Software,New York,Online
2025-04-07,1774.42,241.28,4,Office Supplies,Seattle,Direct
2025-06-24,1518.51,653.23,7,Electronics,Denver,Direct
2025-11-15,1375.56,523.38,3,Electronics,Boston,Direct
2025-07-12,2462.54,752.52,5,Software,New York,Online
2025-05-02,1746.09,425.68,7,Office Supplies,New York,Direct
2025-01-15,1990.57,243.06,16,Furniture,San Francisco,Wholesale
2025-08-10,766.53,131.85,8,Furniture,Portland,Direct
2025-12-08,1936.12,315.23,13,Furniture,San Francisco,Retail
2025-03-30,2335.01,407.19,8,Office Supplies,New York,Retail
2025-10-06,803.73,13.57,4,Electronics,Chicago,Direct
2025-04-21,2483.85,353.61,38,Electronics,San Francisco,Wholesale
2025-09-12,156.64,29.68,12,Furniture,Chicago,Online
2025-03-01,1241.93,517.89,11,Software,Austin,Direct
2025-07-07,1944.61,221.53,13,Furniture,Boston,Online
2025-01-02,1438.82,113.96,10,Furniture,San Francisco,Retail
2025-11-11,2301.76,591.71,8,Electronics,Portland,Online
2025-12-31,199.15,39.34,4,Office Supplies,San Francisco,Direct
2025-01-02,322.11,37.86,39,Furniture,New York,Wholesale
2025-01-08,781.57,221.48,2,Office Supplies,Austin,Retail
2025-05-21,1048.37,231.64,10,Office Supplies,Seattle,Direct
2025-08-11,424.15,41.07,3,Office Supplies,Denver,Direct
2025-10-23,1578.36,77.84,10,Office Supplies,Chicago,Direct
2025-04-09,170.64,74.13,7,Software,Seattle,Retail
2025-03-26,895.66,184.76,3,Office Supplies,Portland,Online
2025-07-27,1136.35,108.11,35,Furniture,Portland,Wholesale
2025-07-30,4500.0,618.79,42,Electronics,Chicago,Wholesale
2025-07-09,598.04,61.22,9,Furniture,Boston,Online
2025-01-29,1594.49,277.04,14,Software,Portland,Retail
2025-02-21,2674.53,394.2,13,Furniture,Seattle,Retail
2025-11-10,2451.51,456.08,6,Office Supplies,Seattle,Direct
2025-04-03,1734.32,422.76,9,Furniture,Chicago,Direct
2025-03-23,1836.56,208.94,14,Furniture,San Francisco,Wholesale
2025-04-19,1993.23,592.73,9,Electronics,Chicago,Retail
2025-12-21,829.07,68.57,13,Office Supplies,Chicago,Retail
2025-08-07,319.55,129.69,13,Software,Austin,Online
2025-03-03,274.53,2.11,12,Furniture,Denver,Online
2025-08-12,324.06,69.69,21,Electronics,Portland,Wholesale
2025-05-09,836.52,317.16,11,Electronics,Chicago,Online
2025-02-04,501.5,27.12,7,Office Supplies,Austin,Online
2025-06-10,1521.03,313.3,21,Software,Seattle,Wholesale
2025-08-03,1821.0,352.52,12,Software,New York,Direct
2025-11-04,1205.94,368.53,10,Software,Chicago,Direct
2025-11-29,852.54,272.11,11,Software,Austin,Retail
2025-08-06,818.95,104.9,3,Software,Denver,Online
2025-01-01,2400.9,1068.43,10,Electronics,Austin,Direct
2025-03-23,802.74,168.82,12,Office Supplies,New York,Online
2025-04-15,898.52,80.45,2,Furniture,San Francisco,Direct
2025-05-23,2440.64,489.63,33,Electronics,Austin,Wholesale
2025-12-30,519.56,210.8,1,Software,Seattle,Online
2025-10-04,1827.73,45.38,14,Furniture,Seattle,Retail
2025-01-16,803.39,129.9,3,Office Supplies,Denver,Direct
2025-05-23,1475.72,94.39,1,Furniture,Chicago,Direct
2025-04-11,1919.44,212.91,44,Software,Seattle,Wholesale
2025-06-03,1349.85,285.56,18,Electronics,Seattle,Wholesale
2025-10-17,2181.66,109.94,4,Furniture,San Francisco,Retail
2025-08-17,373.13,161.92,2,Software,New York,Retail
2025-05-18,585.07,168.77,3,Office Supplies,Denver,Retail
2025-03-18,961.43,169.39,1,Office Supplies,San Francisco,Direct
2025-09-17,187.19,72.08,6,Electronics,Denver,Direct
2025-08-09,622.9,202.89,16,Electronics,Boston,Online
2025-01-18,3566.32,1160.1,6,Electronics,Seattle,Retail
2025-11-12,1869.05,412.05,8,Furniture,Seattle,Retail
2025-12-06,613.24,173.86,6,Software,Austin,Direct
2025-09-15,1968.77,396.01,31,Electronics,San Francisco,Wholesale
2025-10-08,2152.07,196.22,2,Software,San Francisco,Direct
2025-04-10,1947.52,326.48,16,Electronics,San Francisco,Retail
2025-07-28,3198.71,414.31,11,Office Supplies,Boston,Direct
2025-04-16,2069.23,309.08,9,Furniture,New York,Retail
2025-11-21,644.26,41.08,22,Furniture,Denver,Wholesale
2025-04-27,1658.95,241.16,1,Office Supplies,Seattle,Online
2025-03-31,2553.65,500.81,10,Electronics,Austin,Online
2025-10-02,303.38,32.09,3,Software,Portland,Wholesale
2025-01-09,1609.36,265.79,5,Office Supplies,Austin,Retail
2025-03-05,1320.34,552.54,20,Electronics,Austin,Retail
2025-07-11,2557.26,707.86,15,Electronics,Denver,Online
2025-04-13,2261.57,498.63,5,Software,Boston,Direct
2025-08-19,1219.77,271.77,10,Electronics,Denver,Direct
2025-10-24,1424.58,59.99,20,Office Supplies,Seattle,Retail
2025-12-16,2424.49,636.28,11,Office Supplies,Austin,Direct
2025-05-28,470.45,51.17,7,Furniture,New York,Retail
2025-07-20,2293.88,278.41,35,Software,Denver,Wholesale
2025-01-29,801.75,93.28,11,Furniture,Seattle,Direct
2025-01-31,1710.85,474.33,12,Software,Chicago,Online
2025-11-05,520.73,31.94,21,Software,Portland,Wholesale
2025-05-24,404.15,24.66,34,Furniture,Austin,Wholesale
2025-10-23,961.39,38.93,13,Software,New York,Online
2025-03-24,672.71,45.22,39,Office Supplies,Boston,Wholesale
2025-10-25,1605.17,-18.03,8,Office Supplies,San Francisco,Direct
2025-01-23,1649.05,398.18,9,Electronics,Denver,Direct
2025-11-26,2535.47,467.18,1,Electronics,Portland,Online
2025-09-13,1231.45,333.84,4,Furniture,Chicago,Direct
2025-12-11,1132.13,285.92,3,Office Supplies,Seattle,Direct
2025-06-21,1517.44,449.13,14,Electronics,Boston,Online
2025-07-18,1431.27,265.12,13,Furniture,Portland,Retail
2025-02-07,1655.16,228.57,14,Office Supplies,Denver,Wholesale
2025-05-30,185.88,-15.96,30,Software,Boston,Wholesale
2025-01-06,1410.67,259.19,10,Office Supplies,Portland,Retail
2025-09-29,1729.25,227.12,21,Electronics,Portland,Wholesale
2025-09-28,2249.18,381.95,16,Office Supplies,Seattle,Retail
2025-03-21,349.45,66.99,12,Office Supplies,Seattle,Online
2025-04-02,763.21,181.15,11,Office Supplies,Chicago,Online
2025-04-12,776.2,252.09,7,Software,Chicago,Online
2025-04-06,393.21,106.35,8,Office Supplies,Denver,Online
2025-02-01,1925.44,246.72,2,Software,Chicago,Retail
2025-12-04,1571.2,551.99,2,Software,Portland,Direct
2025-12-31,150.69,68.82,13,Office Supplies,New York,Online
2025-04-10,1678.17,276.91,26,Software,San Francisco,Wholesale
2025-04-28,1853.27,493.44,3,Software,Chicago,Online
2025-07-18,2615.3,440.83,20,Office Supplies,Portland,Retail
2025-02-12,1693.05,501.12,1,Software,Denver,Retail
2025-07-20,3674.15,413.17,9,Office Supplies,Portland,Wholesale
2025-07-07,1152.44,178.16,6,Software,Denver,Online
2025-03-20,1831.49,235.62,17,Furniture,Chicago,Retail
2025-11-11,1542.88,392.78,10,Software,Denver,Direct
2025-06-23,145.83,-26.42,7,Furniture,Seattle,Direct
2025-06-21,402.8,91.89,11,Office Supplies,New York,Retail
2025-11-09,1118.19,198.15,12,Electronics,Chicago,Direct
2025-01-23,3166.42,1021.43,2,Software,Seattle,Retail
2025-01-01,1700.51,379.81,13,Software,San Francisco,Retail
2025-01-28,1321.69,421.03,8,Electronics,Portland,Online
2025-01-03,208.89,56.76,4,Software,Boston,Retail
2025-01-14,531.82,86.0,3,Software,San Francisco,Wholesale
2025-07-22,1329.93,236.8,13,Software,Denver,Online
2025-03-20,106.37,-45.82,19,Furniture,Austin,Wholesale
2025-01-21,423.52,145.69,17,Software,Portland,Retail
2025-06-30,779.88,133.2,28,Software,Austin,Wholesale
2025-09-26,1826.06,395.98,3,Electronics,Denver,Retail
2025-12-03,2216.25,464.02,42,Electronics,Boston,Wholesale
2025-01-17,1690.23,171.32,20,Office Supplies,New York,Wholesale
2025-08-27,1571.38,198.77,6,Furniture,Denver,Direct
2025-09-26,720.38,69.51,4,Furniture,Austin,Wholesale
2025-07-03,2641.96,603.63,6,Electronics,San Francisco,Direct
2025-12-06,1494.34,288.84,12,Software,Austin,Online
2025-01-06,1518.89,403.14,20,Electronics,Seattle,Retail
2025-05-28,1483.73,286.83,11,Office Supplies,San Francisco,Retail
2025-10-18,1888.8,-3.92,6,Furniture,San Francisco,Direct
2025-10-22,889.98,60.09,5,Software,Austin,Online
2025-02-03,351.53,73.32,23,Office Supplies,Austin,Wholesale
2025-04-28,4500.0,1053.24,5,Software,Seattle,Online
2025-05-31,699.76,54.19,1,Office Supplies,San Francisco,Wholesale
2025-04-08,1726.59,486.08,15,Electronics,San Francisco,Retail
2025-04-15,2374.13,889.15,9,Electronics,Chicago,Online
2025-03-21,1105.31,278.32,2,Electronics,Seattle,Retail
2025-07-07,2424.1,513.14,10,Software,Boston,Direct
2025-08-24,1186.33,410.47,14,Electronics,Denver,Online
2025-11-13,1465.21,283.96,10,Office Supplies,Austin,Direct
2025-10-10,1516.91,33.31,10,Office Supplies,Austin,Retail
2025-09-11,542.52,76.75,43,Office Supplies,Portland,Wholesale
2025-07-27,4500.0,1694.78,14,Electronics,Boston,Retail
2025-06-17,1741.43,425.37,16,Office Supplies,San Francisco,Retail
2025-04-16,1731.39,191.01,12,Software,Austin,Wholesale
2025-05-22,463.18,84.03,18,Office Supplies,Chicago,Retail
2025-01-12,504.64,47.78,16,Furniture,San Francisco,Wholesale
2025-03-08,288.63,72.0,1,Electronics,San Francisco,Online
2025-09-23,1549.06,110.54,1,Furniture,San Francisco,Direct
2025-01-20,1605.18,413.34,16,Office Supplies,New York,Retail
2025-06-05,143.11,95.5,12,Furniture,San Francisco,Online
2025-05-24,1413.48,319.28,38,Electronics,New York,Wholesale
2025-08-06,1269.17,162.8,14,Furniture,San Francisco,Retail
2025-05-29,1548.6,206.33,18,Office Supplies,Boston,Retail
2025-04-04,1378.52,114.25,34,Furniture,Denver,Wholesale
2025-08-13,1355.86,259.91,5,Electronics,Portland,Wholesale
